,autonomy_level=autonomous,autonomy_level=consultative,autonomy_level=human_in_the_loop,autonomy_level=unknown,data_flow_direction=bidirectional,data_flow_direction=inbound,data_flow_direction=outbound,data_flow_direction=processing,data_flow_direction=unknown,domain_industry_vertical=creative_design,domain_industry_vertical=education_academic,domain_industry_vertical=finance_accounting,domain_industry_vertical=general_cross_functional,domain_industry_vertical=hr_people,domain_industry_vertical=it_engineering,domain_industry_vertical=legal_compliance,domain_industry_vertical=marketing_content,domain_industry_vertical=personal_productivity,domain_industry_vertical=project_management_ops,domain_industry_vertical=sales_crm,domain_industry_vertical=unknown,domain_knowledge_depth=deep,domain_knowledge_depth=light,domain_knowledge_depth=moderate,domain_knowledge_depth=none,domain_knowledge_depth=unknown,execution_dataset=collection_scoped,execution_dataset=collection_unbounded,execution_dataset=single_asset_from_user,execution_dataset=single_event_data,execution_dataset=single_user_prompt,execution_dataset=unknown,external_integration_scope=calendar_integration,external_integration_scope=clickup_only,external_integration_scope=email_integration,external_integration_scope=multiple_external_systems,external_integration_scope=unknown,external_integration_scope=web_research_integration,functional_archetype=analyzer,functional_archetype=communicator,functional_archetype=creator,functional_archetype=enforcer,functional_archetype=monitor,functional_archetype=organizer,functional_archetype=unknown,implied_end_date=false,implied_end_date=true,implied_end_date=unknown,operational_scope=branching_workflow,operational_scope=multi_workflow_orchestration,operational_scope=sequential_workflow,operational_scope=single_action,operational_scope=unknown,output_modality=email_external_message,output_modality=messages,output_modality=structured_document,output_modality=task_artifact,output_modality=unknown,output_modality=visual_image,state_persistence=state_accumulating,state_persistence=state_referencing,state_persistence=stateless,state_persistence=unknown,team_orientation=individual,team_orientation=larger_team,team_orientation=small_team,team_orientation=unknown,tone_and_persona=casual_friendly,tone_and_persona=empathetic_supportive,tone_and_persona=professional_formal,tone_and_persona=technical_precise,tone_and_persona=unknown,use_case_context=entertainment,use_case_context=general_productivity,use_case_context=personal_productivity,use_case_context=personal_use_case,use_case_context=specific_use_case,use_case_context=test_or_placeholder,use_case_context=unknown
output_modality=visual_image,-0.10201620124492419,0.17861695520690557,-0.09771794052155378,-0.009996428724294347,-0.10419629296506967,-0.022825071364847592,0.42447168025947346,-0.36212592870124966,-0.01356124353599577,0.6463332829841244,-0.004731266812066454,-0.06053542889187986,-0.06116653690405847,-0.04251652241500639,-0.0439274696852399,-0.03724774664158176,-0.055087631597280855,-0.08325310220979024,-0.2694081259989164,-0.07222135369889246,-0.006561711446702562,-0.09348450382918741,-0.14879631816652347,0.23542358184059495,-0.07774038423060754,-0.005055849548820595,-0.2185504557575158,-0.12195034314800043,0.07890152278568656,-0.036631488667826874,0.2952345983753858,-0.016810706019558523,-0.05716052154525181,0.1374798033506206,-0.06107632351909935,-0.06155492220154656,-0.0318216376721354,-0.07405445197264073,-0.13345188476892925,-0.08524015339438436,0.48165491223383444,-0.07204751949443486,-0.15201008527449575,-0.24541996269629046,-0.012711614048928264,0.01612289441887238,-0.02000449886563108,0.01703800703061932,0.008775306287062426,-0.0927815556676179,0.04274639441396146,0.05537905608331316,-0.01332636849385474,-0.04842455832774088,-0.3957565156604457,-0.16660810268062243,-0.18285487405062306,-0.0464539361067726,1.0,-0.07516087337424193,0.03579600409687229,0.015428104558989401,0.037217104676042584,0.06802026686233477,-0.04580318837988492,-0.055787752505448054,0.0019687997030365155,0.2158697776476653,-0.04075209087292208,-0.1622707649572709,-0.029371205953468673,0.0017410035182875458,0.041904957952472885,-0.02412324155880169,0.030185589689432257,0.004337240707913916,0.0026338129786728417,-0.006147557967144892,-0.003052368628586289
state_persistence=state_accumulating,-0.008525339387893675,-0.035217006552830284,0.05989651641339913,-0.01254396308957859,0.05654546310229203,-0.00921440432123924,-0.10065050241922097,0.07235992881794807,-0.010807572681569044,-0.049869456681799096,0.009531173470412204,0.03203950912355668,0.010375059722704768,0.01802417841798614,0.012856244971246683,0.015501191205782274,-0.0029437223255428338,0.01993294902733087,-0.012278950677019685,0.008050509425962285,-0.006050158834051802,0.059491567172369975,-0.022248466482703268,0.023565444278042875,-0.05885336923772865,-0.004661694294223403,0.10922615761934801,0.026284333606802032,-0.05602656424223876,-0.03990822272304768,-0.05314884411800026,0.001964733816680419,-0.007420498873158099,-0.05176455469413738,-0.005110346064300422,0.0057362428084860185,-0.007793470807923861,0.07309979961923779,0.0564647882983786,-0.03375007839342012,-0.02260572928301928,-0.022883644092859055,-0.011452555909102345,0.01970983594584861,-0.010872831727282931,-0.02735556479520267,0.02903286452308274,-0.005404158065931923,-0.04992703324753441,0.146429849237535,-0.035415727118054234,-0.020745757421428607,-0.01185197088758101,-0.01688644889810786,-0.15341074979536623,0.31463570640763877,-0.017400866661719132,-0.020976730828653957,-0.07516087337424193,1.0,-0.09429312814063463,-0.02043509857197723,-0.76417042522542,-0.02251936517005478,0.010298248079248314,0.023471336528512455,-0.00318920693133241,-0.05454458308068783,0.028930284792272932,0.010721964466460789,0.039577275715421696,0.010618796296206464,-0.005574948439682158,-0.07084137150412605,0.010962744027047855,0.036017800540692084,0.04134009904609502,-0.005333282455562086,-0.004661694294223335
state_persistence=state_referencing,-0.06581304807108984,0.0708933738804266,-0.004371450670585388,-0.006695037686323535,0.016206876944431143,-0.006592579977900827,0.0902143568083242,-0.09639593469010453,-0.003738766334494549,0.051380167770912484,0.001664486685113222,-0.008292188653924804,0.010894750102576923,-0.005352805117412588,-0.009446378959634405,-0.010379127093679746,0.02478994358553593,0.043834780348235014,-0.064665252883114,-0.014683499079615069,-0.004381297002644503,-0.013832531304331281,-0.039861425046741256,0.057403742643185214,-0.021217822005042547,-0.003375823312864563,-0.021793626567538908,-0.010245872386026792,-0.02681943897624735,-0.02312597271702747,0.07128205267962154,0.002901926115649462,0.005767649096767735,-0.037981275030307446,0.017180656666968275,0.016602723171203673,-0.007148266011830312,0.03052587438287422,-0.014408286952187743,0.047719329147136606,0.050729483936269464,-0.023166463929736786,-0.036200636327684645,-0.030036029933537135,-0.004061380246090432,0.0020521364871359015,-0.00017727445411002622,-0.009174615354893953,0.03770072067062858,0.01981216103494833,-0.050676124989585396,-0.013637871397662111,-0.0049592507055925324,0.01392080926304269,0.012661752693026055,-0.041110754200163954,-0.010685574286029759,-0.010772670204698076,0.03579600409687229,-0.09429312814063463,1.0,-0.014798328205573969,-0.5533834210609565,0.006468895925152265,0.0039889547856575705,-0.008209946569966427,-0.007704621608420095,0.050672994806580864,0.0325722683781702,-0.05871793618248977,-0.01592090940855587,-0.0032539240257099325,0.038178232681139346,-0.03338164761841969,0.049036223494598234,0.04139314469206269,-0.02150699603513835,-0.00404293558993859,-0.0005961313075949298
state_persistence=stateless,0.01727935434358435,-0.0036889867440602383,-0.017855845418982382,-0.003140094179992149,-0.01323827913485929,-0.0006262622556804041,0.00943983276931294,-0.002262174173554838,-0.0023274504736085187,0.011570318200459931,0.00808371409464411,-0.004443762656149721,0.006917366882830854,-0.0008737362323020715,-0.004106309754954953,-0.0012548768199704893,-0.007179049743333566,-0.008453943351695548,-0.002157927269488117,-0.006081670110469976,-0.0009495096608590208,-0.0062599033453506195,-0.0035067404854524117,-0.004164804418240662,0.018790912135946747,-0.0007316045561356109,-0.009495640946342185,-0.009804614886890975,0.022139931556220835,-0.0034358693547699567,0.00431690245960241,0.0006276563559451684,-0.006128215719309817,0.014527534869919475,-0.008056234015142563,-0.007699508793241415,-0.0037051572740217156,-0.006150136267343863,-0.0003310367502442057,-0.0011118239526098346,0.009895321752805568,0.0053773513530358695,-0.0010364898326851652,-0.011240981434807762,-0.0018394286982299298,0.0011901248524546063,-0.004122697990869668,0.013927916693887557,-0.022549133984703526,-0.016892579246812364,0.03267126304092666,0.017316757953886583,-0.002375527787044694,-0.005730643243569852,0.005279222434436101,-0.008136618616153179,-0.009827347290906018,-0.004063763123411413,0.015428104558989401,-0.02043509857197723,-0.014798328205573969,1.0,-0.1199286202554724,0.005408224390638843,-0.0031169095562787684,-0.0028914576837338396,-0.004066178077459399,0.003608596976845586,-0.00043038505102193535,-0.00472289089874674,-0.002801767290386546,0.012613589687425202,0.0009618829765734867,0.008679282039848784,-0.001497400014840474,0.005061553661999157,-0.012080427060321237,0.013058027358734296,-0.0007316045561356099
state_persistence=unknown,0.04621700368001614,-0.015252106817946356,-0.04414815638817835,0.015073041638563827,-0.05508901222665423,0.011887413926075174,0.024694855117821345,0.0015652161316601718,0.011645571188435018,0.0069949480391374675,-0.010117604696421917,-0.020590360983766105,-0.016492420674608637,-0.011385255604924939,-0.00404596363744572,-0.006059025850949211,-0.01222112716337451,-0.04301656331377105,0.05143545119786349,0.00353447921165264,0.007917289958279942,-0.03951488843796296,0.04416272932985781,-0.05524350485933674,0.05936012576002954,0.006100333303069311,-0.07512358135475856,-0.01380998240079447,0.06008174748933353,0.048152920944451526,-0.0018410768190997018,-0.0035548122940690535,0.003378015855718999,0.06474167537919785,-0.005480696870781936,-0.01413570324031473,0.011514627154409913,-0.07888533028052731,-0.037514118631278355,-0.0021607250932589124,-0.014892169340261881,0.03281253985630797,0.03255532408056334,0.004373841009738742,0.0118325656475851,0.021146101397536508,-0.023292062933653532,0.008244667305888595,0.02069703358959822,-0.13116365480753894,0.05661269349825005,0.023262647404870544,0.01328940528776029,0.005982062374528463,0.11806122022083199,-0.2329365413628967,0.02259494746008573,0.024764342876641143,0.037217104676042584,-0.76417042522542,-0.5533834210609565,-0.1199286202554724,1.0,0.013732289394306336,-0.010586939821051137,-0.01378443780943834,0.008112629796437568,0.012472804168306676,-0.044494466967557406,0.029023395509553702,-0.022230432361164128,-0.008563328724408289,-0.019717310170484247,0.07845726642647771,-0.03991141142746645,-0.05674620133789538,-0.018792665937626813,0.005062231099450436,0.004339350008050122
team_orientation=individual,-0.06105954170164706,0.10679191489406809,-0.030673791731938536,-0.1909149362395514,-0.01940055070062726,0.008903130965244543,0.07465078309207965,-0.051486765011558876,-0.16261631282696407,0.06713500230801532,0.053369532181369736,-0.00703518011128139,0.009979566812034947,-0.039531312707573846,0.0001536557312920882,-0.014706278905140776,0.01834197949820033,0.03898407980336184,-0.09299884929799081,-0.016482126981501505,-0.07524452790396062,-0.0450296977764423,-0.06747228916075926,0.08316887002527627,0.010707032483346701,-0.05993652516406758,-0.10285493883827275,-0.05235368068320747,0.05851752588247813,0.04009099164111283,0.08585334127258351,-0.1503760906496702,0.005718849330957423,0.03206912549613433,-0.043763341208442455,-0.004944415460415596,-0.1445019901670574,0.027683764243586,0.017216698374031003,-0.08018654659456977,0.1179645108325168,-0.035389760413563245,-0.13312855472750001,0.021428333451295026,-0.13361104509762034,0.014541691427730591,-0.001583110977417877,-0.0634470294527318,0.03158342843862754,-0.09220890906820532,0.04496952723573844,-0.035728596417466105,-0.16202958621748142,-0.04260549243411948,-0.056393203738626226,0.0198274571366858,0.035222292212806705,-0.0884349237858793,0.06802026686233477,-0.02251936517005478,0.006468895925152265,0.005408224390638843,0.013732289394306336,1.0,-0.5708342153028069,-0.7330055876396255,-0.3331206491503079,0.055589581958339435,0.02424561940855538,-0.0544724467641149,0.0027943915034726284,-0.05787012176492914,-0.0012219213237438292,-0.02733651848199349,0.03806499798508423,0.0635352695035905,-0.029895703288636357,-0.03839026642708423,-0.053334308836361526
team_orientation=larger_team,0.05959701613026634,-0.07039682856710468,0.013299682206158058,-0.001578922673773706,0.004617818913471591,-0.0071759580640921115,-0.04671147316109072,0.045032903077458164,-0.005056685419332848,-0.04649117844568081,-0.036599836578744625,-0.0034579704259989365,-0.014032072300817527,0.0217267008888632,-0.005159113499443429,0.000373114565282823,-0.02771604533621492,-0.02510473888493014,0.09391412983863355,0.000670717580884732,-0.002062931826917639,0.009286471878109855,0.0630431885751497,-0.07519211420134671,0.018378964647244474,-0.0015895049684957294,0.07931657228762524,0.07868688150184172,-0.040789995796282674,-0.04247257201173972,-0.06569048547014066,-4.0034073705102903e-05,-0.0018620400871011689,-0.008377304573662628,0.03099204755505812,-0.0019071978740758306,0.0655530257408855,-0.02455268551323437,-0.016515881738628353,0.08366496893264096,-0.09018315561151358,0.013014717068386925,0.12582702583127217,-0.029112036395767298,-0.003996395362097945,0.014103907141965515,-0.01417706163269473,-0.0010043170626131326,-0.01024737351949552,0.07354814947864098,-0.03540571723085222,0.0005283301281893427,-0.005161139564591794,0.029963684314514242,0.07471281571724954,-0.029660535359963852,-0.037648856007411635,-0.0028425890353510164,-0.04580318837988492,0.010298248079248314,0.0039889547856575705,-0.0031169095562787684,-0.010586939821051137,-0.5708342153028069,1.0,-0.019439165355332307,-0.008834294705666315,-0.01792127059391605,-0.012964801474215516,0.02954773522420735,-0.00993166538856008,0.0007896506388656362,0.002825884880943237,0.05654345236587882,-0.02554523311838245,-0.0457104131716363,-0.013469947070310174,-0.002680086053828095,-0.0015895049684957192
team_orientation=small_team,0.0389197322325978,-0.06946535992872073,0.04060061239698536,-0.006699028174889367,0.028167186555209268,-0.005293743112745927,-0.06911996074483585,0.05486079817863145,-0.005104610227209237,-0.05373823685454749,-0.04073939608608004,0.011628747285601532,-0.01474834058544416,0.036516769674329035,0.0010775188780666836,0.012118762878310204,-0.007711351911335229,-0.025628375541881628,0.06414626362405194,0.021015430080981612,-0.0026490012608093062,0.037683983938336094,0.049420060487812285,-0.05203150699491019,-0.025534296963750817,-0.0020410760116581833,0.08957923937260724,0.011218353025269703,-0.04435849299551439,-0.0034001200570099813,-0.06640896795375659,-0.0009352515613475061,-0.0020967557054539705,-0.015518678742008195,0.0383320611547716,0.010625913877837678,0.034816923112800206,-0.016228796110635185,-0.008805742130332563,0.04696498715349178,-0.09379440323473014,0.031869770286330916,0.08860047885579293,0.0066593915768208825,-0.0033757822788605973,0.002237995509346925,-0.002547865796814953,0.0012688232548304912,-0.0035186723811279747,0.06467629703501221,-0.03611367355919892,-0.005385106134136313,-0.005266747986669321,0.03655221442706403,0.04341785016887492,-0.013352396376755902,-0.00607490947717543,-0.0007436492127384029,-0.055787752505448054,0.023471336528512455,-0.008209946569966427,-0.0028914576837338396,-0.01378443780943834,-0.7330055876396255,-0.019439165355332307,1.0,-0.011344077156750653,-0.043727969890629756,-0.0186353235331452,0.05193196317164554,-0.0001694048608761287,0.0022225548540821686,-0.007881366115540727,0.00914116189031965,-0.026372538924266782,-0.048878029807501576,0.03710029543371862,-0.000824598856763991,-0.0020410760116581837
team_orientation=unknown,-0.009044683964061549,-0.03858262430239039,-0.021732392755708877,0.5676252905797851,-0.012677038009694094,-0.00207244825777143,0.013160847900886476,-0.04633479299097449,0.48848838529966415,0.0012660943809627415,-0.003875369376854238,0.0010590897843012427,0.02685886854289589,-0.0016782964378050413,0.005985462505263548,0.015620413141632988,0.01077949779540841,-0.014508191874014701,-0.02961352580209013,0.00103787878845744,0.22617910335420954,0.03276508462911196,-0.019059886743440366,4.8707540200823445e-05,-0.006956957882496064,0.17992437669939637,-0.031307644758815985,-0.006761268200071277,-0.003799986857659646,-0.036197476214048264,0.007211501527279895,0.4356854914450675,-0.008805924198697943,-0.04476727651764933,-0.009113667060696202,-0.0054367404197330545,0.23030365290901322,-0.0031445336517253275,-0.0026180585707955123,-0.012091262704791408,0.015273920824866359,0.01118958317887269,-0.020819980479671474,-0.026761782916315716,0.3993239599580633,-0.07069008733756744,0.03411768214555388,0.18191133519259195,-0.06608858509484723,0.001520836319902715,0.00833752093685999,0.11374509329749109,0.4873237074490687,-0.006866645942889048,-0.05785389172301224,0.021968334062303408,-0.02457159235065961,0.2614240462931776,0.0019687997030365155,-0.00318920693133241,-0.007704621608420095,-0.004066178077459399,0.008112629796437568,-0.3331206491503079,-0.008834294705666315,-0.011344077156750653,1.0,-0.0355204413296344,-0.007699504160201112,-0.005131276789888089,0.009159614551444935,0.16072873367658508,0.015735723264845958,-0.03684247219763899,-0.009504844863634286,-0.00016691643771030919,0.028998590534946307,0.11702258420216641,0.16088732816006443
tone_and_persona=casual_friendly,-0.09991151269826327,0.13760206582456952,-0.04345978280225554,-0.029019666360233273,-0.03553907928946036,-0.00460694512419796,0.1754396352260074,-0.15279994688039072,-0.021442540824436505,0.24286910137080453,0.0005967895310263576,-0.06483109693289354,-0.03704785735796199,-0.038219908335186924,-0.045783644333400694,-0.09329273228466785,0.0839564422552127,0.05436205371541849,-0.13985087461916887,-0.05219521469397447,-0.011551449657625307,-0.14388039929231985,-0.06725410987543227,0.10022230601017615,0.0694133135355435,-0.00890048153048198,-0.09893911433020809,-0.027361388774364802,-0.009534751600058787,-0.010822315689833231,0.14331112642825974,-0.02341380098618225,0.009926789815039883,0.04155886746633276,-0.040454168358713814,-0.011949404777696898,-0.027187368097135404,-0.022117293031752566,-0.11779539289308126,0.009770122226620884,0.196581191111295,-0.06762586028961098,-0.060037205249332544,-0.06200718492834625,-0.018322427478177052,0.042412507589877184,-0.039834747212308036,-0.01641675179877247,0.0917168884045058,-0.04233659646675355,-0.0660415671478227,-0.02356779565869626,-0.023063905484124732,-0.03604261647254715,-0.04308363360369604,-0.09567096400700831,-0.027266678030923495,-0.020430027325131727,0.2158697776476653,-0.05454458308068783,0.050672994806580864,0.003608596976845586,0.012472804168306676,0.055589581958339435,-0.01792127059391605,-0.043727969890629756,-0.0355204413296344,1.0,-0.23816157843972643,-0.6746260214321306,-0.18513170191915562,-0.08369739993748027,0.06401156889810206,0.04158082521354932,0.11348934590919865,0.03406016148600749,-0.12087139721894453,-0.008099972808240014,-0.007445127859906333
tone_and_persona=empathetic_supportive,-0.035726194271769623,0.06189392295657732,-0.0330084512168045,-0.005789976516270211,-0.012337920464735223,-0.017225413316522283,0.10178970276193161,-0.0917552333855968,-0.005888530288211037,-0.06126460600452915,0.3338481014442686,-0.03009414295776345,-0.009633311780151017,0.005762019461877167,-0.037525529704616666,-0.026012245480800753,-0.02793872019672864,0.1620168897796051,-0.16863608591647425,-0.05124901402204972,-0.004099121207436228,-0.012626733921732703,-0.10908527083106392,0.12250503766872343,-0.021447753237271126,-0.004465824489900753,-0.03129869916133941,-0.016428380894254538,0.0726873531943166,-0.06239667004542655,0.05465750031080091,0.00019305203164120393,0.012009344646209653,-0.024830396980372597,-0.029543817195674192,-0.0011749057791847703,-0.017886413105782088,0.048583570250008604,-0.031066992140766116,0.013750332592703961,0.11789364041870663,-0.04313146289414583,-0.06075388638702074,-0.04886870658663406,-0.005968684647139059,-0.04405994222421852,0.04542770082941774,-0.002317594132399479,-0.0025410025460897096,0.013017692989577336,-0.004102148955337326,-0.006768705378700774,-0.004991318099832045,-0.026203260724774028,0.032998153607769795,0.04160631248660003,-0.03588444196515193,-0.006042251455710564,-0.04075209087292208,0.028930284792272932,0.0325722683781702,-0.00043038505102193535,-0.044494466967557406,0.02424561940855538,-0.012964801474215516,-0.0186353235331452,-0.007699504160201112,-0.23816157843972643,1.0,-0.33849420368078376,-0.09288999538464549,-0.041995244538369565,-0.01084325312266602,-0.1406406238304683,0.08259104224453588,0.3515345222877029,-0.13743153185416382,-0.007529887714383241,0.0021400861554172813
tone_and_persona=professional_formal,0.09096200982959969,-0.14005156545762504,0.06466594088133348,-0.010752864586053446,0.04633392576620243,0.011200541497625982,-0.22757603750291966,0.2002548071313945,-0.005987323706346276,-0.18012828544962148,-0.17855879978020475,0.06641387556543903,0.03256870949157474,0.04258768714947569,-0.0511535803918291,0.09662314728759601,-0.04997225505497457,-0.13062474642980546,0.25209920669964625,0.07313602976598695,-0.013273410355930817,0.09702538487623284,0.15242049170236374,-0.17998865462112063,-0.02704532719730089,-0.009929727821347798,0.11523495186792876,0.04445127458623386,-0.039441653338709234,0.04343063023957799,-0.16462061517850218,-0.009940442850757514,-0.004820165932677069,-0.014369002167152001,0.06906276602444736,0.017647481621501888,0.01303486202883525,-0.029701824305734335,0.08090362290550888,0.008676269100888376,-0.24268135523067993,0.06611291706955714,0.1188781891423632,0.08684665998733365,-0.0036489602022199206,0.006084450232377558,-0.003620461705881485,-0.012382849175005385,-0.03678243815027291,0.029034810769333962,0.024216862836659327,-0.01791826672105044,-0.005831290347875228,0.06307674624991631,0.04747183550622334,0.04068404985227635,0.030092971167633344,-0.02182037203748759,-0.1622707649572709,0.010721964466460789,-0.05871793618248977,-0.00472289089874674,0.029023395509553702,-0.0544724467641149,0.02954773522420735,0.05193196317164554,-0.005131276789888089,-0.6746260214321306,-0.33849420368078376,1.0,-0.263123919600034,-0.11895741087876166,-0.0539844664067505,0.06967163463985712,-0.14666085247400865,-0.23003425973623326,0.1602732356335784,-0.007611497126496012,-0.004489037002355282
tone_and_persona=technical_precise,0.031844395092953434,-0.03318563188912844,0.0019289122318173883,-0.005390496060690867,-0.011151183104179493,0.0030176009324807073,0.001018681346479836,0.004647427739588908,-0.003356710002661934,-0.022036861789430318,-0.050670385330601114,0.02491100903495926,0.016187427728318837,-0.019565333407343188,0.23218375568385488,0.01472245786965538,-0.026053962574630222,-0.04099331565746827,-0.029910323818173826,0.013581330088944465,-0.00450540390440986,0.08493689701518828,-0.04582442993082948,0.029728412184780915,-0.05424536607845864,-0.0034714486429926867,-0.006005908386895118,-0.011920667373263465,0.007841636568724341,0.01585182063107293,-0.007088008442245836,0.0013792562907533543,-0.02446860669273153,-0.012474900335111519,-0.022056757169248358,-0.00910062808790518,0.004050303073498116,0.04376728301297906,0.10082056047150272,-0.046056768345646364,-0.028212509707643874,0.046309983852940724,-0.04191590410874742,-0.005008161211706351,-0.0022478602692530985,-0.001081105314169543,0.0011877998835362704,-0.0004070576629266094,-0.056681637083906194,-0.00031489289517609107,0.06038098915454553,0.006893538263601271,-0.0029029962053668916,-0.021747305232669257,-0.03174185787148311,0.04234549981759002,0.02357291200795824,0.03576528363040012,-0.029371205953468673,0.039577275715421696,-0.01592090940855587,-0.002801767290386546,-0.022230432361164128,0.0027943915034726284,-0.00993166538856008,-0.0001694048608761287,0.009159614551444935,-0.18513170191915562,-0.09288999538464549,-0.263123919600034,1.0,-0.03264443889242637,-0.007189012311675613,-0.031206248099662676,-0.026682941221487268,-0.04143463741488667,0.07164087831073611,0.002194490758981467,-0.0034714486429926568
tone_and_persona=unknown,0.03556982456355974,-0.04236592936605393,-0.01931600019667811,0.18436692298765195,0.00038701294424350305,0.00932201565631733,0.0009324875928990603,-0.012944981851469358,0.13089502644395132,0.008495670926440229,-0.01175836484236736,0.0011591225733546973,-0.00045396190524516736,-0.0025790364781150404,0.003000775765755289,-0.003110343332782516,0.0076270015833300245,0.0012142326965525756,-0.009318075148079783,0.0020608229887723603,0.12050802401790259,0.011115877926774272,0.0033059873346535868,-0.01776904954270106,0.010922220907872784,0.0949821818835954,-0.0017623136057667234,-0.011503905574286172,-0.00199606107602593,-0.011359482380864457,0.0019764101712281346,0.1294939931573205,0.0016349112717699466,-0.012024634166347197,-0.008129262814813487,-0.004974264467107144,0.08932564003743561,-0.006598572335282029,-0.009051246583126806,-0.013406874758453603,0.0011572011214399907,0.002152602955098435,-0.01764193200870415,0.015877979582412972,0.10684026081907239,-0.0750142860309767,0.05091482806232304,0.12260166453068831,-0.07912502945595214,0.01106401129119003,0.04078615628424083,0.16981971067211982,0.13330688914637548,-0.009614272368196215,-0.0487518724233317,0.00751508758031001,0.023961019663222727,0.11155419333502084,0.0017410035182875458,0.010618796296206464,-0.0032539240257099325,0.012613589687425202,-0.008563328724408289,-0.05787012176492914,0.0007896506388656362,0.0022225548540821686,0.16072873367658508,-0.08369739993748027,-0.041995244538369565,-0.11895741087876166,-0.03264443889242637,1.0,0.018628999190172354,-0.025108782628093712,0.012334861815959925,0.0076384060148441185,0.006968071336146757,0.07822024267346771,0.04954612928716212
use_case_context=entertainment,0.0086520916268898,0.006413520765985752,-0.023511620012657403,0.022808958782326725,-0.013666098280609109,-0.0038655821273614957,0.06553423789499206,-0.05919045438396516,0.023226374692219998,0.07831757262732125,-0.0176735288485524,-0.006370348962080333,0.06135834986456484,-0.008130083766307299,-0.009851282820893509,-0.010059781652726646,-0.014714735303961808,-0.012499767908636831,-0.046706263330783135,-0.012930754196629018,0.022708876637739323,-0.01298076613450268,-0.0163554497731138,0.008673010253396484,0.023825571214295158,-0.0008562427403687321,-0.03536383535468356,-0.008907419597146879,-0.012328868247695256,-0.008275587727658117,0.057955895060695393,0.012879839239092363,-0.009711079822943952,-0.003302250256215177,-0.008889282412929267,-0.006372531855214234,0.00790387188106948,0.014827542627088656,-0.008655375650383738,0.0239660439464767,0.04754019657790246,-0.01258437318747191,-0.017670367889711623,-0.03944679261473261,0.01835624888656487,0.007333236548160794,-0.009104680272198842,0.007777994561923895,0.004961901779834844,-0.017802234039183174,0.00043939914530152226,0.023648722039077186,0.02264669830463515,-0.004924813470953837,0.0037842960705804633,-0.015291319849517426,-0.027150381536273447,0.0035030119065787113,0.041904957952472885,-0.005574948439682158,0.038178232681139346,0.0009618829765734867,-0.019717310170484247,-0.0012219213237438292,0.002825884880943237,-0.007881366115540727,0.015735723264845958,0.06401156889810206,-0.01084325312266602,-0.0539844664067505,-0.007189012311675613,0.018628999190172354,1.0,-0.05265069408099244,-0.014684946815853271,-0.026111459077851635,-0.05720857481407052,-0.0014437225882505743,-0.0008562427403687188
use_case_context=general_productivity,0.11225868224715611,-0.09558857591006806,-0.019557137699110445,-0.031977252100757775,-0.035278866266113984,0.010131791885453463,-0.2189766306476387,0.2353160807778371,-0.024297325349027066,0.01685825814273883,-0.2339000752180679,-0.13239089080116398,-0.04027346941984461,-0.08548124527826897,-0.007611907634932725,-0.1061071792609696,-0.23337079939670827,-0.02951845631799899,0.5118264099354016,-0.14586579677370554,-0.012243263805009503,-0.19283837802382778,0.37662304519504164,-0.4391640440547125,0.3209008617553458,-0.01026244051308033,0.042898899612449144,0.19803353410199723,-0.06251858136639665,0.028056183594853942,-0.1601743815579617,-0.02562400070267421,0.03999745667923633,0.12108162475721604,-0.013649873620532816,0.0021903978651545922,-0.0012560466041711188,-0.17097472907959518,-0.012049022720238535,0.02027331842100588,-0.2301632316396296,0.050882889483381405,0.23930612631716475,0.04909431474629718,-0.021356190932456595,0.11472953952698196,-0.1119812200332953,-0.02417912707013752,0.09084660760844716,-0.03863184847118898,-0.06825866072317896,-0.016296997943051,-0.0260014219308551,-0.016320293424950928,0.14864100662340632,-0.13209284634886076,-0.03229351963678584,-0.03544337149904795,-0.02412324155880169,-0.07084137150412605,-0.03338164761841969,0.008679282039848784,0.07845726642647771,-0.02733651848199349,0.05654345236587882,0.00914116189031965,-0.03684247219763899,0.04158082521354932,-0.1406406238304683,0.06967163463985712,-0.031206248099662676,-0.025108782628093712,-0.05265069408099244,1.0,-0.17600545503082432,-0.3129571590654161,-0.6856695749790244,-0.017303641223201913,-0.010262440513080296
